ENL_ID,MRR_ID,Country,site_name,lat,long,date_st,date_en,genus,species1,species2,species3,cohort,mos_origin,inoutrel,inoutrec,blood,sugar,age,mark_meth1,mark_meth2,release_meth,capture_meth1,capture_meth2,capture_meth3,releases_n,recaptures_n,time1,time2,trap_range,trap_range_shape,trap_number,release_sites_location,n_released_f,n_captured_f,n_recaptured_f,rratef,Pop1_f,Pop2_f,Pop3_f,Pop4_f,DPS1_f,DPS2_f,MDT_f,MnDT_f,MxDT_f,GC,disagg_d,MRR_notes
2214,673,Pakistan,Kot Baghicha,31.168056,73.859722,01/05/1980 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,15,,5,9,,9,950,symmetric,8,centric,5123,,868,0.16,,,,,0.66,,117.9,,9000,2,0,Mouth aspirator.
2214,671,Pakistan,Kot Baghicha,31.168056,73.859722,01/11/1979 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,15,,5,9,,9,950,symmetric,8,centric,4772,,905,0.18,,,,,0.711,,24.1,,1200,4,0,Mouth aspirator.
2214,672,Pakistan,Kot Baghicha,31.168056,73.859722,01/11/1979 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,15,,5,9,,9,950,symmetric,8,centric,604,,73,0.12,,,,,0.712,,24.4,,,,0,Mouth aspirator.
2268,34,United States of America,Coachella Valley,33.7666873,-116.3591772,11/05/1993 00:00,20/05/1993 00:00,Culex,6,,,N/A,3,2,2,0,0,,1,,1,7,,,1,11,0,10,6200,symmetric,49,centric,12057,,659,0.05,,,,,0.84,,,,6100,5,0,FR90=FR85
2268,35,United States of America,Coachella Valley,33.7666873,-116.3591772,20/07/1993 00:00,28/07/1993 00:00,Culex,6,,,N/A,3,2,2,0,0,,1,,1,7,,,1,10,0,9,6200,symmetric,49,centric,7675,,639,0.08,,,,,0.84,,,,3500,5,0,FR90=FR85
2268,36,United States of America,Coachella Valley,33.7666873,-116.3591772,15/09/1993 00:00,24/09/1993 00:00,Culex,6,,,N/A,3,2,2,0,0,,1,,1,7,,,1,11,0,10,6200,symmetric,49,centric,12560,,846,0.06,,,,,0.64,,,,6100,6,0,FR90=FR85
2268,37,United States of America,Coachella Valley,33.7666873,-116.3591772,09/11/1993 00:00,23/11/1993 00:00,Culex,6,,,N/A,3,2,2,0,0,,1,,1,7,,,1,16,0,15,6200,symmetric,49,centric,19188,,298,0.01,,,,,0.92,,,,5100,6,0,FR90=FR85
2268,33,United States of America,Coachella Valley,33.7666873,-116.3591772,23/02/1993 00:00,05/03/1993 00:00,Culex,6,,,N/A,3,2,2,0,0,,1,,1,7,,,1,12,0,11,6200,symmetric,49,centric,25477,,1353,0.05,,,,,0.8,,,,6100,7,0,FR90=FR85
2279,389,United States of America,Breckenridge site,35.374,-118.733,01/08/1981 00:00,,Culex,6,,,N/A,2,2,2,0,0,1,1,,1,34,7,,1,10,1,11,,,,,3150,,309,0.09,,,,,,,,,,,0,Exact dates not given; daily recaptures not entered as they don't match total recaptures. Awaiting to see Milby et al.
2279,388,United States of America,Breckenridge site,35.374,-118.733,01/06/1981 00:00,,Culex,6,,,N/A,2,2,2,0,0,2,1,,1,34,7,,1,10,1,11,,,,,1446,,266,0.18,,,,,,,,,,,0,Exact dates not given
2840,259,United Republic of Tanzania,Kilombero Valley,-8.222475,36.560125,16/12/1991 00:00,,Anopheles,12,,,N/A,1,1,1,0,0,,1,,1,13,10,,1,8,1,8,50,asymmetric,14,eccentric,353,,81,0.22,,,,,,,,,,,0,
3565,867,United States of America,"Site south of Marysville (Sutter-Yuba County, California)",39.10218,-121.5912,15/07/1972 00:00,15/08/1972 00:00,Aedes,75,,,N/A,1,3,3,0,0,,14,,1,12,,,12,12,1,12,,,,,24670,55928,735,0.02,,,,,,,,,,,1,Limited information provided.
3656,214,Sri Lanka,Angun Ara and Gastupana,6.391,81.239,01/02/1979 00:00,,Anopheles,7,,,N/A,1,2,1,0,0,,1,,2,9,,,,,,,2000,asymmetric,10,eccentric,10439,,2967,0.28,,,,,,,,,,,1,Exact dates not given. Recaptures=total magenta and yellow
3656,482,Sri Lanka,Angun Ara and Gastupana,6.391,81.239,01/07/1979 00:00,,Anopheles,7,,,N/A,3,2,1,0,0,,1,,2,9,,,3,,,,2000,asymmetric,10,eccentric,,9174,1085,,,,,,,,,,,,1,"Exact dates not given. Recaptures=total magenta, yellow and green. Paper is a bit confusing and not 100% sure the data have been extracted correctly"
3656,483,Sri Lanka,Angun Ara and Gastupana,6.391,81.239,01/01/1980 00:00,,Anopheles,7,,,N/A,2,2,1,0,0,,1,,2,9,,,7,,,,2000,asymmetric,10,eccentric,,15854,4375,,,,,,,,,,,,1,"Exact dates not given. Recaptures=total magenta, yellow and green"
3677,865,Uganda,Zika Forest,0.134267,32.527543,06/05/1975 00:00,25/05/1975 00:00,Aedes,74,,,Experiment 1,1,2,2,0,0,,1,11,1,12,,,20,20,0,19,300,,,,803,,141,0.17,3706,,,,0.9228,,,,183,,1,
3677,866,Uganda,Zika Forest,0.134267,32.527543,15/06/1975 00:00,09/07/1975 00:00,Aedes,74,,,Experiment 2,1,2,2,1,0,,1,11,1,12,,,24,24,0,23,300,,,,423,,30,0.07,3706,,,,0.8209,,,,,,1,
3723,665,Pakistan,Khano-Harni,31.318333,74.4125,30/04/1980 00:00,,Anopheles,7,,,Group II,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,490,,153,0.31,,,,,,,,,,,0,Assuming single release
3723,664,Pakistan,Khano-Harni,31.318333,74.4125,30/04/1980 00:00,,Anopheles,7,,,Group I,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,481,,165,0.34,,,,,,,,,,,0,Assuming single release
3723,669,Pakistan,Khano-Harni,31.318333,74.4125,01/06/1980 00:00,,Anopheles,5,,,Group II,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,678,,267,0.39,,,,,,,,,,,0,Assuming single release
3723,668,Pakistan,Khano-Harni,31.318333,74.4125,01/06/1980 00:00,,Anopheles,5,,,Group I,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,597,,241,0.4,,,,,,,,,,,0,Assuming single release
3723,667,Pakistan,Khano-Harni,31.318333,74.4125,03/05/1980 00:00,,Anopheles,7,,,Group II,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,458,,114,0.24,,,,,,,,,,,0,Assuming single release
3723,666,Pakistan,Khano-Harni,31.318333,74.4125,03/05/1980 00:00,,Anopheles,7,,,Group I,1,1,1,0,0,,18,,1,19,,,,,,,200,,,,355,,59,0.16,,,,,,,,,,,0,Assuming single release
3985,484,United States of America,Kern River bed southwest of Bakersfield,35.144,-119.063,01/05/1990 00:00,30/09/1990 00:00,Culex,14,,,N/A,2,2,2,0,0,0,1,,2,7,,,5,,,,6000,asymmetric,45,eccentric,56060,,348,6.21E-03,,,,,,,,,,,0,Data correspond to aggregates for 5 MRR studies from May to September 1990
3985,485,United States of America,Kern River bed southwest of Bakersfield,35.144,-119.063,01/05/1990 00:00,30/09/1990 00:00,Culex,6,,,N/A,2,2,2,0,0,0,1,,2,7,,,5,,,,6000,asymmetric,45,eccentric,55673,,1343,0.02,,,,,,,,,,,0,Data correspond to aggregates for 5 MRR studies from May to September 1990
3985,486,United States of America,Kern River bed southwest of Bakersfield,35.144,-119.063,01/05/1990 00:00,30/09/1990 00:00,Culex,48,,,N/A,2,2,2,0,0,0,1,,2,7,,,5,,,,6000,asymmetric,45,eccentric,466,,0,0,,,,,,,,,,,0,Data correspond to aggregates for 5 MRR studies from May to September 1990
4794,517,Pakistan,Khano-Harni,31.318333,74.4125,01/05/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,146,,1,6.85E-03,,,,,,,,,,,0,Mouth aspirator.
4794,527,Pakistan,Khano-Harni,31.318333,74.4125,01/09/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,580,,18,0.03,,,,,,,,,,,0,Mouth aspirator.
4794,516,Pakistan,Khano-Harni,31.318333,74.4125,01/04/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,863,,24,0.02,,,,,,,,,,,0,Mouth aspirator.
4794,528,Pakistan,Khano-Harni,31.318333,74.4125,01/10/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,1529,,38,0.02,,,,,,,,,,,0,Mouth aspirator.
4794,515,Pakistan,Khano-Harni,31.318333,74.4125,01/03/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,394,,18,0.04,,,,,,,,,,,0,Mouth aspirator.
4794,514,Pakistan,Khano-Harni,31.318333,74.4125,01/02/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,405,,26,0.06,,,,,,,,,,,0,Mouth aspirator.
4794,513,Pakistan,Khano-Harni,31.318333,74.4125,01/01/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,229,,17,0.07,,,,,,,,,,,0,Mouth aspirator.
4794,530,Pakistan,Khano-Harni,31.318333,74.4125,01/12/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,371,,31,0.08,,,,,,,,,,,0,Mouth aspirator.
4794,525,Pakistan,Khano-Harni,31.318333,74.4125,01/07/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,1,,0,0,,,,,,,,,,,0,Mouth aspirator.
4794,432,Pakistan,Khano-Harni,31.318333,74.4125,01/07/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,9,,0,0,,,,,,,,,,,0,Mouth aspirator.
4794,510,Pakistan,Khano-Harni,31.318333,74.4125,01/10/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,78,,1,0.01,,,,,,,,,,,0,Mouth aspirator.
4794,520,Pakistan,Khano-Harni,31.318333,74.4125,01/08/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,891,,10,0.01,,,,,,,,,,,0,Mouth aspirator.
4794,522,Pakistan,Khano-Harni,31.318333,74.4125,01/10/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,320,,9,0.02,,,,,,,,,,,0,Mouth aspirator.
4794,523,Pakistan,Khano-Harni,31.318333,74.4125,01/11/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,2338,,182,0.07,,,,,,,,,,,0,Mouth aspirator.
4794,529,Pakistan,Khano-Harni,31.318333,74.4125,01/11/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,3233,,324,0.1,,,,,,,,,,,0,Mouth aspirator.
4794,519,Pakistan,Khano-Harni,31.318333,74.4125,01/07/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,170,,3,0.01,,,,,,,,,,,0,Mouth aspirator.
4794,521,Pakistan,Khano-Harni,31.318333,74.4125,01/09/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,142,,3,0.02,,,,,,,,,,,0,Mouth aspirator.
4794,524,Pakistan,Khano-Harni,31.318333,74.4125,01/12/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,3162,,365,0.11,,,,,,,,,,,0,Mouth aspirator.
4794,511,Pakistan,Khano-Harni,31.318333,74.4125,01/11/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,561,,31,0.05,,,,,,,,,,,0,Mouth aspirator.
4794,512,Pakistan,Khano-Harni,31.318333,74.4125,01/12/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,634,,42,0.06,,,,,,,,,,,0,Mouth aspirator.
4794,518,Pakistan,Khano-Harni,31.318333,74.4125,01/06/1978 00:00,,Anopheles,5,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,167,,6,0.03,,,,,,,,,,,0,Mouth aspirator.
4794,508,Pakistan,Khano-Harni,31.318333,74.4125,01/08/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,415,,6,0.01,,,,,,,,,,,0,Mouth aspirator.
4794,526,Pakistan,Khano-Harni,31.318333,74.4125,01/08/1978 00:00,,Anopheles,35,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,596,,14,0.02,,,,,,,,,,,0,Mouth aspirator.
4794,509,Pakistan,Khano-Harni,31.318333,74.4125,01/09/1978 00:00,,Anopheles,7,,,N/A,1,1,1,0,0,,1,,2,19,,,3,5,,,200,,,,94,,2,0.02,,,,,,,,,,,0,Mouth aspirator.
4889,99,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,01/02/1998 00:00,01/02/1998 00:00,Anopheles,8,,,N/A,4,2,2,0,0,1,1,,1,18,19,,1,1,0,1,25,N/A,1,N/A,475,1642,11,0.02,64560,,,,,,,,,,0,
4889,100,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,03/02/1998 00:00,03/02/1998 00:00,Anopheles,8,,,N/A,4,2,2,0,0,2,1,,1,18,19,,1,1,0,1,25,N/A,1,N/A,315,1898,9,0.02,59503,,,,,,,,,,0,
4889,101,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,09/03/1998 00:00,09/03/1998 00:00,Anopheles,8,,,N/A,1,2,2,0,0,,1,,1,18,19,,1,1,0,1,25,N/A,1,N/A,431,999,18,0.04,22684,,,,,,,,,,0,
6056,119,Croatia,Osijek municipality,45.558611,18.774167,28/04/2004 00:00,09/05/2004 00:00,Aedes,31,32,33,N/A,1,2,2,0,0,,1,,1,7,,,1,10,1,10,16700,asymmetric,40,eccentric,50000,582471,22,4.40E-04,,,,,,,,1000,11700,,0,54% of recaptured mos were Oc. sticticus; 32% Aedes vexans and 14% Oc. caspius. Mosquitoes captured at 11700 m were Oc. Sticticus
6075,178,Japan,"Gubirogaoka, Nagasaki University campus",32.78497,129.864336,23/05/1990 00:00,06/06/1990 00:00,Aedes,4,,,Cohort 2,4,2,2,0,0,5,11,,1,12,,,1,12,1,14,80,asymmetric,10,eccentric,161,,17,0.1,,,,,,,,,,,1,Mosquitoes were marked individually
6075,179,Japan,"Gubirogaoka, Nagasaki University campus",32.78497,129.864336,24/05/1990 00:00,06/06/1990 00:00,Aedes,4,,,Cohort 3,4,2,2,0,0,5,11,,1,12,,,1,11,1,13,80,asymmetric,10,eccentric,249,,20,0.08,,,,,,,,,,,1,Mosquitoes were marked individually
6075,177,Japan,"Gubirogaoka, Nagasaki University campus",32.78497,129.864336,22/05/1990 00:00,06/06/1990 00:00,Aedes,4,,,Cohort 1,4,2,2,0,0,5,11,,1,12,,,1,13,1,15,80,asymmetric,10,eccentric,296,,55,0.18,,,,,,,,,,,1,Mosquitoes were marked individually
6075,180,Japan,"Gubirogaoka, Nagasaki University campus",32.78497,129.864336,22/05/1990 00:00,06/06/1990 00:00,Aedes,4,,,Field cohort,1,2,2,0,0,,11,,1,12,,,1,13,1,15,80,asymmetric,10,eccentric,150,,24,0.16,,,,,,,,,,,0,Mosquitoes were marked individually. Assuming same recapture period as for Cohort 1
6174,870,Japan,Yokoshoji district,34.647586,135.641088,16/08/1974 00:00,30/08/1974 00:00,Culex,49,,,Experiment 2,2,2,2,0,0,,1,,1,10,,,2,15,0,14,800,asymmetric,5,eccentric,62838,,305,4.85E-03,,,,,,,,,,2.8,1,3 releases in 2 days; for consistency n_recapture is 2.
6174,869,Japan,Kurotori district,34.469674,135.431744,18/08/1973 00:00,01/09/1973 00:00,Culex,49,,,Experiment 1,2,2,2,1,0,7,1,,1,10,,,2,15,0,14,50,asymmetric,2,centric,24608,,194,7.88E-03,,,,,,,,,,2.9,1,3 releases in 2 days; for consistency n_recapture is 2.
6297,244,Ethiopia,Gergedi,8.538877,39.637199,01/06/1993 00:00,06/06/1993 00:00,Anopheles,43,,,N/A,1,3,4,1,0,,1,,1,12,,,1,5,1,5,,,,,227,,3,0.01,,,,,,,,,,3,0,Exact dates not given
6297,245,Ethiopia,Gergedi,8.538877,39.637199,01/07/1993 00:00,06/07/1993 00:00,Anopheles,43,,,N/A,1,3,4,1,0,,1,,1,12,,,1,5,1,5,,,,,98,,7,0.07,,,,,,,,,,2.5,0,Exact dates not given
6670,341,Australia,Griffith,-34.283333,146.033333,01/01/1985 00:00,,Anopheles,46,,,N/A,1,2,2,0,0,,1,,2,27,,,1,12,1,12,8700,,44,,6000,,13,2.17E-03,,,,,,,,,,,1,approximate number released.
6670,342,Australia,Griffith,-34.283333,146.033333,01/02/1986 00:00,,Anopheles,46,,,N/A,1,2,2,0,0,,1,,1,27,,,10,17,0,17,12000,,40,,6000,,79,0.01,,,,,,,1250,,,,1,approximate number released.
6825,739,United States of America,OSU field in Columbus,40.011198,-83.030646,30/05/1980 00:00,24/07/1980 00:00,Aedes,61,,,Cohort I - 1980,4,2,2,0,0,2,1,,2,37,,,1,55,1,55,250,symmetric,8,centric,1100,,182,0.16,,,,,,,,,,,0,
6825,737,United States of America,OSU field in Columbus,40.011198,-83.030646,03/06/1979 00:00,27/07/1979 00:00,Aedes,61,,,Cohort I - 1979,4,2,2,0,0,2,1,,1,37,,,1,54,1,54,75,symmetric,4,centric,968,,412,0.42,,,,,,,,,,,0,
6825,738,United States of America,OSU field in Columbus,40.011198,-83.030646,04/06/1979 00:00,12/07/1979 00:00,Aedes,61,,,Cohort II - 1979,4,2,2,0,0,2,1,,1,37,,,1,38,1,38,75,symmetric,4,centric,419,,159,0.37,,,,,,,,,,,0,
6825,741,United States of America,OSU field in Columbus,40.011198,-83.030646,18/08/1980 00:00,30/09/1980 00:00,Aedes,61,,,Cohort III - 1980,4,2,2,0,0,2,1,,2,37,,,1,42,1,42,250,symmetric,8,centric,2100,,219,0.1,,,,,,,,,,,0,
6825,740,United States of America,OSU field in Columbus,40.011198,-83.030646,01/07/1980 00:00,23/08/1980 00:00,Aedes,61,,,Cohort II - 1980,4,2,2,0,0,2,1,,2,37,,,1,50,1,50,250,symmetric,8,centric,2100,,218,0.1,,,,,,,,,,,0,
6841,355,Brazil,Parque Ecologico do Tiete,-23.499167,-46.534444,04/10/2006 00:00,,Culex,14,,,Protocol 2 Blue,1,2,2,0,0,,1,,1,19,,,1,1,0,1,120,asymmetric,1,eccentric,4280,279,36,8.41E-03,33170,,,,,,,,,,0,CDC backpack aspirator
6841,584,Brazil,Parque Ecologico do Tiete,-23.499167,-46.534444,29/11/2006 00:00,,Culex,14,,,Protocol 3,1,2,2,0,0,,1,,1,19,,,1,1,0,1,30,asymmetric,2,eccentric,1444,545,5,3.46E-03,131404,,,,,,,,,,0,CDC backpack aspirator
6841,815,Brazil,Parque Ecologico do Tiete,-23.499167,-46.534444,05/05/2006 00:00,14/05/2006 00:00,Culex,14,,,Protocol 1,2,2,2,0,0,4,1,,1,19,,,1,9,1,9,155,asymmetric,1,eccentric,1500,12373,0,0,,,,,,,,,,,0,CDC backpack aspirator
6841,583,Brazil,Parque Ecologico do Tiete,-23.499167,-46.534444,04/10/2006 00:00,,Culex,14,,,Protocol 2 Yellow,1,2,2,0,0,,1,,1,19,,,1,1,0,1,60,asymmetric,1,eccentric,754,182,18,0.02,7262,,,,,,,,,,0,CDC backpack aspirator
6897,578,United States of America,Reelfoot Lake,36.3682,-89.374892,16/07/1941 00:00,27/07/1941 00:00,Anopheles,25,,,N/A,1,2,2,0,0,,14,,1,19,,,1,11,1,11,4400,symmetric,13,eccentric,16500,15000,32,1.94E-03,,,,,,,,,4000,,1,Electric aspirator. Only 1 male recovered; 31 females; bronzing powder used for marking
6900,221,Mexico,Colonia 5 de Mayo (Guadalupe),23,-98.17,01/01/2000 00:00,,Aedes,2,,,N/A,2,3,2,0,0,0,1,,1,1,,,6,19,1,19,300,,100,,401,,31,0.07,,,,,,,30.5,,120,,1,Date not given; this is a guess.
6956,689,United States of America,Potato Creek State Park,41.533413,-86.361328,16/07/1984 00:00,,Aedes,61,,,Poor diet,4,2,2,0,1,,1,,1,19,,,1,15,3,48,200,symmetric,18,centric,2716,,68,0.02,,1852,,,0.92,,,,,,0,Electric aspirator. Mosquitoes used for release were F3 generation. Pop and DPS estimates are not available by cohort. Pop2=modified Lincoln index
6956,692,United States of America,Potato Creek State Park,41.533413,-86.361328,16/07/1984 00:00,,Aedes,62,,,Rich diet,4,2,2,0,1,,1,,1,19,,,1,15,3,48,200,symmetric,18,centric,2627,,31,0.01,,,,,,,,,,,0,Electric aspirator. Mosquitoes used for release were F3 generation. Pop and DPS estimates are not available by cohort. Pop2=modified Lincoln index
6956,691,United States of America,Potato Creek State Park,41.533413,-86.361328,16/07/1984 00:00,,Aedes,62,,,Poor diet,4,2,2,0,1,,1,,1,19,,,1,15,3,48,200,symmetric,18,centric,2044,,23,0.01,,2451,,,0.96,,,,,,0,Electric aspirator. Mosquitoes used for release were F3 generation. Pop and DPS estimates are not available by cohort. Pop2=modified Lincoln index
6956,690,United States of America,Potato Creek State Park,41.533413,-86.361328,16/07/1984 00:00,,Aedes,61,,,Rich diet,4,2,2,0,1,,1,,1,19,,,1,15,3,48,200,symmetric,18,centric,3173,,122,0.03,,,,,,,,,,,0,Electric aspirator. Mosquitoes used for release were F3 generation. Pop and DPS estimates are not available by cohort. Pop2=modified Lincoln index
7000,218,Thailand,Bangkok,13.722,100.507,01/09/1969 00:00,30/09/1969 00:00,Aedes,2,,,Fed mated,2,1,3,1,0,2,14,,1,20,,,2,10,1,9,,,,,273,,81,0.29,,,,,,,,,,,1,Assuming same recapture regime as with unfed mosquitoes.
7000,219,Thailand,Bangkok,13.722,100.507,01/12/1969 00:00,31/01/1970 00:00,Aedes,2,,,Fed mated,2,1,3,1,0,2,14,,1,20,,,2,10,1,9,,,,,272,,79,0.29,,,,,,,,,,,1,Assuming same recapture regime as with unfed mosquitoes.
7000,216,Thailand,Bangkok,13.722,100.507,01/12/1969 00:00,31/01/1970 00:00,Aedes,2,,,Unfed virgin,2,1,3,0,0,1,14,,1,20,,,2,10,0,9,,,,,457,,216,0.47,,,,,,,,,,,1,
7000,217,Thailand,Bangkok,13.722,100.507,01/04/1970 00:00,31/05/1970 00:00,Aedes,2,,,Unfed virgin,2,1,3,0,0,1,14,,1,20,,,2,10,0,9,,,,,399,,120,0.3,,,,,,,,,,,1,
7000,215,Thailand,Bangkok,13.722,100.507,01/09/1969 00:00,30/09/1969 00:00,Aedes,2,,,Unfed virgin,2,1,3,0,0,1,14,,1,20,,,2,10,0,9,,,,,242,,96,0.39,,,,,,,,,,,1,
7000,220,Thailand,Bangkok,13.722,100.507,01/04/1970 00:00,31/05/1970 00:00,Aedes,2,,,Fed mated,2,1,3,1,0,2,14,,1,20,,,2,10,1,9,,,,,344,,104,0.3,,,,,,,,,,,1,Assuming same recapture regime as with unfed mosquitoes.
7088,85,United States of America,Grand Prairie region (Arkansa),34.456248,-91.556967,14/07/1986 00:00,17/07/1986 00:00,Anopheles,25,,,N/A,1,2,2,0,0,,1,,1,19,,,,,1,3,4300,symmetric,27,centric,5904,,7,1.19E-03,,,,,,,2350,,,,0,CDC backpack aspirator. 76% of those released were males and 24% females. Assuming same sexual composition for mosquitoes released and recaptured
7088,88,United States of America,Grand Prairie region (Arkansa),34.456248,-91.556967,11/08/1986 00:00,14/08/1986 00:00,Anopheles,25,,,N/A,1,2,2,0,0,,1,,1,19,,,,,1,3,4300,symmetric,27,centric,27722,,108,3.90E-03,,,,,,,2570,,,,0,CDC backpack aspirator. 17% of those released were males and 83% females. Assuming same sexual composition for mosquitoes released and recaptured
7088,86,United States of America,Grand Prairie region (Arkansa),34.456248,-91.556967,23/07/1986 00:00,26/07/1986 00:00,Anopheles,25,,,N/A,1,2,2,0,0,,1,,1,19,,,,,1,3,4300,symmetric,27,centric,15982,,42,2.63E-03,,,,,,,1430,,,,0,CDC backpack aspirator. 39% of those released were males and 61% females. Assuming same sexual composition for mosquitoes released and recaptured
7088,87,United States of America,Grand Prairie region (Arkansa),34.456248,-91.556967,29/07/1986 00:00,01/08/1986 00:00,Anopheles,25,,,N/A,1,2,2,0,0,,1,,1,19,,,,,1,3,4300,symmetric,27,centric,13800,,17,1.23E-03,,,,,,,1010,,,,0,CDC backpack aspirator. 40% of those released were males and 60% females. Assuming same sexual composition for mosquitoes released and recaptured
7165,560,United States of America,Makiki valley (Oahu),21.314972,-157.83006,30/08/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,150,,1,6.67E-03,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,566,United States of America,Makiki valley (Oahu),21.314972,-157.83006,04/10/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,330,,0,0,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,565,United States of America,Makiki valley (Oahu),21.314972,-157.83006,02/10/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,143,,1,6.99E-03,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,557,United States of America,Makiki valley (Oahu),21.314972,-157.83006,03/08/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,105,,4,0.03,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,559,United States of America,Makiki valley (Oahu),21.314972,-157.83006,21/08/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,165,,3,0.01,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,567,United States of America,Makiki valley (Oahu),21.314972,-157.83006,23/10/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,180,,3,0.01,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,564,United States of America,Makiki valley (Oahu),21.314972,-157.83006,25/09/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,300,,0,0,,,,,,,,,,,0,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
7165,563,United States of America,Makiki valley (Oahu),21.314972,-157.83006,18/09/1944 00:00,,Aedes,4,,,N/A,4,2,2,0,0,,14,,2,19,,,1,7,0,7,,symmetric,31,eccentric,240,,1,4.17E-03,,,,,,,,,,,1,Number of releases/recaptures and times of each are estimates from text. 30/70 female/male ratio from Table 3 applied to all release and recaptures
